,income
39391,0
18968,0
12641,0
24658,0
23690,0
33186,1
25123,0
24913,0
19030,0
22200,0
26538,0
47310,0
27733,0
4748,0
30038,0
42495,0
4854,0
23069,0
24226,0
36127,0
34832,0
16969,0
6933,0
12023,0
32399,1
20245,0
44671,0
37395,1
46224,1
36726,0
5623,0
21933,0
29057,1
21426,0
37695,0
30314,0
189,1
18892,1
34426,0
22513,1
7100,1
13348,1
12506,1
36143,0
28569,0
38467,0
7637,0
7276,0
48573,0
40793,0
28038,0
11880,0
20342,0
327,1
3898,0
9611,0
6872,0
25257,0
38133,0
30458,0
46400,1
16018,1
14820,0
12771,0
28989,1
2965,1
16252,1
2750,0
15515,1
29051,0
34990,1
6240,0
17691,0
24818,0
766,0
9923,0
8481,0
18399,0
35845,0
6901,0
34764,0
23481,0
48102,1
43670,0
43752,0
44432,0
9647,0
1782,0
7474,0
22447,1
32890,1
979,0
23913,1
23945,0
36520,0
31914,1
31660,0
47065,0
746,1
18981,0
25875,0
3991,0
12201,1
12310,0
33203,1
37899,0
45802,0
36308,0
24780,1
46694,1
31076,0
14180,1
32561,0
25914,1
7880,0
42382,1
31258,0
21015,1
9302,0
39676,1
34246,0
40979,0
11290,1
23125,0
18017,0
31091,0
44115,0
42992,0
42825,1
4012,0
30884,1
33409,0
14314,1
6439,0
33590,0
28007,0
4468,0
16519,0
7813,0
23232,0
2147,0
6773,0
4169,1
14733,1
16381,0
39423,1
25578,0
38483,0
13271,0
8106,0
16310,1
35471,0
32685,0
32032,0
30738,0
42384,0
40143,1
10641,0
15997,0
10798,0
14532,0
21107,0
294,0
9904,0
37908,0
24611,0
16815,0
43708,1
3270,0
34043,0
38567,0
24641,1
14648,1
45151,0
2534,0
43636,0
15680,0
43139,0
39798,0
13200,1
14369,0
32410,0
9518,0
7768,0
37348,1
37198,1
35185,0
29293,0
46794,0
13395,1
31443,0
32043,0
2518,0
28192,0
16998,1
3050,1
25647,0
46421,0
44426,0
42239,0
48151,1
5307,0
30074,0
12516,0
37170,0
38658,0
41463,0
48092,0
39172,0
7091,0
18538,1
17156,1
42738,0
46595,0
41251,0
13469,0
23998,1
5807,0
8908,0
42098,0
23365,0
42588,1
45950,1
29972,0
41080,1
35587,0
33616,1
40413,1
24976,0
7273,0
38355,0
19596,0
27399,1
36788,0
36950,0
35634,0
4480,0
2675,0
19562,0
48588,0
18363,0
42826,0
17745,1
25128,0
43421,0
33927,1
30574,0
5656,0
31235,1
16887,0
10354,0
41112,0
42678,0
37089,0
5596,0
35692,1
16994,0
10687,0
41546,0
20092,0
19401,0
24999,0
47784,0
35582,1
30975,1
45239,0
27385,0
27945,0
17753,0
8271,0
36504,0
13009,1
20341,0
15978,0
12479,1
279,1
41966,0
17504,0
11370,0
31808,0
44484,0
7436,0
11309,1
27237,0
45252,0
35762,0
37748,1
46336,0
8611,0
5992,0
40837,1
13628,0
12696,0
28594,1
31659,0
45465,0
13945,0
29043,0
34174,1
32916,1
12664,0
27106,0
9832,0
41533,0
41262,0
27849,0
29230,1
26947,0
30294,0
38350,0
16290,0
18833,0
20694,1
10966,0
14782,0
48433,0
37878,0
1687,1
39184,0
33661,0
42672,1
7550,1
21406,0
44680,1
48669,0
33159,0
17593,0
25886,0
14026,0
3211,0
36518,0
36088,0
26110,1
8566,1
2040,0
16210,0
29171,1
34723,0
2202,0
18620,0
24105,1
37836,0
16323,0
23784,1
34141,0
29957,0
43900,0
26754,0
47136,1
32230,1
38469,0
29410,0
2435,0
46843,0
1320,0
30397,1
2735,0
41768,0
14977,1
7567,0
20023,0
34417,0
45041,0
10607,0
16153,0
2836,0
30750,0
23492,0
39638,0
44308,0
24047,0
44504,0
35893,0
37613,0
27548,0
39447,0
13793,0
16270,0
23120,0
26813,0
27307,0
10755,0
20230,0
76,0
23644,0
16225,1
8739,0
48564,0
8744,0
42744,1
13490,0
31252,1
35435,0
16496,1
39635,1
29647,0
44524,0
41523,0
27641,1
42866,0
25923,0
20569,1
22637,1
6536,0
47018,0
8410,0
34870,0
43205,0
22766,0
8599,0
28472,0
17960,0
35749,0
2890,0
28673,0
43989,0
42301,1
11007,1
13649,0
30805,1
43921,0
29657,1
35972,0
33160,0
18102,0
16701,1
21946,0
31645,1
37816,0
31408,0
33520,0
30757,0
23618,1
26510,0
27806,0
45031,0
30749,1
15109,0
35754,0
47118,0
19076,0
20607,1
41520,1
12579,0
20908,0
41664,0
44141,0
9753,1
19309,0
9241,1
20800,1
33678,0
46571,0
38983,0
23139,0
41378,1
43591,0
6566,0
4059,0
520,1
6963,0
30537,0
23656,0
28943,0
762,0
34258,0
6170,1
23327,0
30401,1
14928,0
25556,0
40059,1
38412,0
563,0
20036,0
34252,0
14177,0
16227,1
25793,0
19553,0
24753,0
36665,1
24489,0
2871,1
40917,0
17613,0
38498,0
29911,0
10123,0
34910,0
21599,1
19191,0
11053,0
25913,1
20977,0
4760,0
4625,1
40751,0
24695,1
42565,1
7067,0
19415,0
31236,0
38979,0
10579,1
18362,0
8293,0
18792,0
19238,0
25772,0
5990,0
32310,0
17646,1
30391,1
15467,1
16802,0
39061,0
9964,0
2853,0
5849,0
31213,0
28461,0
46605,0
29908,0
39779,1
10121,1
22281,0
4128,0
27562,0
43121,0
35028,0
24842,0
28006,0
45024,1
31030,0
21167,0
30463,0
1476,0
25293,0
34447,0
47824,0
35676,1
22493,0
28011,0
43412,0
12346,0
33753,0
3968,0
27743,0
10972,0
26835,0
14804,0
25705,0
10443,0
32326,1
48463,0
44884,0
10183,0
2189,0
23896,1
23516,0
33923,0
26300,1
46459,0
29137,0
35838,0
2410,0
29791,0
44571,0
14541,0
3073,0
16869,0
3761,0
12372,0
11253,0
1650,0
26289,1
10978,1
4548,0
32931,0
8983,0
20536,0
33466,0
29221,0
5630,0
30354,0
6623,0
42809,0
10809,0
2231,0
47691,0
20523,1
36611,0
38084,0
20184,0
9215,0
37743,0
37220,1
23032,0
31783,1
18082,0
25530,0
12695,0
30184,0
30714,0
29721,0
26868,0
18077,0
37750,0
16406,0
35411,0
19680,0
43405,0
519,1
19873,0
47648,0
34437,0
36151,1
30774,0
18229,0
13451,1
34123,0
27163,0
45943,0
5586,0
25641,1
14153,0
40558,0
23128,0
40783,0
45160,0
16452,0
136,0
33323,1
17881,0
3137,1
1421,0
39559,0
21577,0
12784,0
34568,0
30054,0
39886,0
14499,0
42342,1
31271,1
10052,0
22603,0
92,0
21629,0
14617,1
47125,0
47739,1
37827,1
22520,0
34423,1
43499,0
40569,1
27187,0
8820,0
14185,0
9174,0
42928,0
25393,0
43399,0
21794,0
29718,1
15734,0
30099,1
35420,0
27679,0
17939,0
28165,0
8546,0
9666,0
29420,0
6567,0
48333,0
42811,0
40992,0
31863,0
39279,0
23436,0
14851,0
14812,0
44182,0
30602,0
6450,0
31314,0
8585,0
47645,0
9846,0
36689,1
5733,0
5120,0
11751,0
37424,1
21072,0
28367,0
17004,0
7186,0
20029,0
22797,0
34,0
11267,0
23243,0
31620,1
43818,1
565,0
23912,0
47610,1
17321,0
34806,1
19312,0
43990,0
12915,0
31242,0
18959,0
8154,0
41333,0
13110,0
19766,0
14912,0
31735,0
14834,0
44210,0
22674,0
40406,0
44734,0
29570,0
30936,1
27325,0
9122,0
8158,0
12173,1
19898,1
24018,1
13336,0
28181,0
24938,0
10800,0
11552,0
13580,0
40330,0
31196,0
41227,1
13582,0
20031,0
16391,0
8375,0
14849,0
30468,0
39578,0
28063,1
11016,0
13923,0
1032,0
45112,1
37343,1
29451,0
15954,1
13130,1
13525,0
39322,1
13270,1
5068,0
21928,0
14175,0
33350,0
33490,0
41943,0
14796,1
46711,0
47411,1
37204,0
24149,0
13680,0
14378,0
46713,1
38026,0
9377,0
38005,0
15982,0
16097,0
3332,0
24816,0
2923,0
35485,1
22656,0
24382,0
12759,0
4411,1
46011,0
19573,0
46564,0
45223,0
3747,0
13369,0
699,0
4831,0
17272,0
8742,1
48410,0
45910,0
44628,0
37347,0
24719,0
48244,0
33332,0
15502,0
9292,0
8732,0
1302,1
27620,0
5533,0
34821,1
3328,1
44679,0
25712,0
27497,0
436,0
29042,0
26094,0
35234,1
40685,0
10096,0
46864,1
63,1
40595,0
37561,1
41721,0
14900,0
33069,0
4602,0
11629,0
1484,1
47082,0
18437,0
724,1
28283,0
34069,1
39330,0
10097,0
22819,0
45571,0
31832,0
25347,0
1925,1
30521,1
46806,0
24036,1
32058,0
13255,0
27004,0
3150,0
2538,1
9442,0
2792,0
17856,0
19491,0
48183,1
22027,0
45378,1
42535,0
36297,0
11648,0
31504,0
33101,0
37266,0
37294,0
8728,0
18759,0
17956,0
6137,1
20362,1
38203,0
44091,1
37311,0
38100,1
22390,1
6906,1
16829,1
48451,0
33787,1
17083,0
46708,0
37973,0
14818,1
40983,0
28728,1
47213,0
24122,1
11995,0
16169,0
23530,0
45294,1
20142,1
5666,1
34727,0
3162,0
31431,1
41508,0
24647,0
42312,1
42951,0
48153,0
36954,1
43095,0
21253,0
8246,0
43034,0
18682,0
28393,1
37109,0
46754,1
14213,0
7126,0
20974,0
8868,0
41213,0
4111,0
7332,0
28754,0
29543,0
22196,0
38925,0
2962,1
47802,0
25645,0
36737,0
13257,0
14505,0
15505,0
12186,1
26040,0
7653,0
2584,0
16087,0
8256,1
796,0
26689,0
4230,0
33773,0
3547,0
45251,0
9575,0
7341,0
175,0
2977,1
10990,0
13204,1
37618,1
32768,0
17311,0
46781,0
19276,0
25320,1
17540,1
40743,1
791,0
33227,0
42832,0
41569,0
3493,1
22476,0
16914,1
8133,0
19037,1
16547,0
6758,1
11675,0
46167,0
29358,1
46913,0
34081,0
31630,0
38229,0
44824,0
19307,0
30576,0
11130,0
14715,1
2076,0
34382,1
20251,1
41365,0
7418,1
5029,0
22151,0
32944,0
43598,0
3430,1
22117,0
10564,0
33216,0
46514,0
25839,0
4123,0
27795,0
7402,0
33780,0
10577,0
14360,0
41498,0
30447,0
13906,0
23190,1
37452,1
45508,1
7802,0
38898,0
15766,0
2498,1
10134,0
7998,1
20273,1
30582,0
30596,1
2600,0
45008,1
6400,0
18444,0
35930,0
29838,0
41001,0
48156,1
17387,1
12630,0
24017,0
6012,0
23259,0
1776,0
8951,0
857,1
20335,1
38842,0
24423,0
34817,0
13041,0
38000,0
5337,1
5822,1
22141,1
43974,0
12119,0
3266,0
15721,0
28665,0
14332,0
33791,0
22359,0
44403,0
45711,0
38861,0
38831,0
34165,0
22005,1
44778,1
33885,0
43802,0
14013,0
39552,0
1680,0
33309,1
11686,0
32786,0
25644,0
47564,0
26922,0
34753,0
43419,1
20424,0
36189,0
6216,1
46903,0
46063,0
11409,1
35383,1
16654,0
44707,0
19019,0
3274,1
41839,0
37930,0
40889,0
4309,0
47249,0
2107,0
17424,0
36729,0
31081,0
40205,1
30640,0
43992,0
8193,1
36258,0
7917,0
8657,0
12091,0
31912,0
25439,1
7505,0
28216,0
21483,0
2548,0
15994,0
7950,0
41305,0
39216,1
13616,1
39408,0
44673,0
24000,0
41750,1
34421,0
42645,0
33939,1
13961,1
44654,1
36988,0
17287,1
38266,1
28926,1
33850,1
25692,0
3798,0
8035,0
17260,0
5552,0
18471,0
15588,0
16973,0
4722,0
39582,0
841,0
33222,0
40687,0
15830,1
14437,0
11476,0
15400,0
29996,1
3526,0
25781,0
6270,0
113,0
38069,0
5503,0
14902,0
18304,1
14281,0
40500,0
41093,1
18296,0
23976,0
47905,0
9329,1
12616,0
8826,1
25471,1
30993,0
40295,0
17922,0
47047,0
21177,1
19784,0
27376,0
46035,0
20040,0
15749,1
16498,0
46705,1
44294,0
38058,0
29281,0
38648,0
44983,0
41942,0
8167,1
12596,0
48762,0
16035,0
39853,0
17101,0
8030,0
31887,0
24853,0
45657,0
13450,0
36168,1
30419,0
22337,1
23579,0
6548,1
21211,0
23944,0
2333,0
11286,0
17875,0
38102,0
16545,0
48138,0
16599,0
7025,0
33993,0
21418,0
45425,1
42690,0
14338,0
47908,0
31326,0
37844,0
35865,0
43022,0
45598,1
17145,0
3021,1
30791,0
13591,0
5953,0
27,1
28788,1
42943,0
4670,1
40410,0
48766,1
21057,0
1908,0
13624,0
27184,0
11031,0
17891,0
39623,1
6499,1
21964,0
3812,1
5171,0
14078,0
4139,0
12089,0
41067,0
24343,0
42754,0
3421,0
39233,0
11391,0
24315,1
13233,1
5778,0
37463,0
25922,0
36060,0
44179,1
9488,0
172,1
14364,0
9353,0
21390,1
24727,1
19501,1
35289,0
43962,0
3335,0
43550,0
31283,0
21194,0
44826,0
44447,0
14449,0
1918,0
46940,0
735,0
10284,1
29794,0
40248,0
1844,0
36756,0
39091,1
44919,0
42121,0
27989,0
3868,0
33136,1
20528,0
44627,0
4407,1
48381,0
36721,1
27824,0
43374,1
2839,0
31154,0
42465,0
17390,0
45503,0
17365,0
38396,0
29839,1
7682,0
23263,0
37041,1
10905,0
36977,0
16614,0
6569,1
39467,1
6882,0
42806,0
28633,0
6556,1
9865,1
37972,0
37914,0
32490,0
48397,1
45479,0
13044,0
20418,0
39164,0
24831,0
5928,0
48840,0
40169,0
6799,0
14440,1
48785,1
10567,1
35184,0
19287,0
28972,0
47254,1
12309,0
13802,0
11939,0
245,0
12273,0
43512,1
28081,1
21105,0
20713,0
39319,0
39112,0
22396,0
21848,0
16515,0
47398,0
80,0
41289,0
33868,0
30981,1
40223,0
38647,0
5959,0
5908,0
31401,1
13231,0
9061,0
31830,1
30976,0
23119,0
48118,0
1705,0
6524,1
4075,1
9585,0
14805,0
45739,1
1641,1
40709,0
15273,0
21084,0
15865,0
21580,0
36063,0
18513,0
18127,0
32100,0
15186,1
7872,0
31756,0
19637,0
28167,0
635,0
20548,0
45293,0
26227,0
9619,0
36915,0
3060,0
35747,0
6629,0
19693,0
17750,0
14570,1
29369,0
48660,1
46810,1
48181,0
10744,0
9217,1
28374,0
17014,0
35664,0
5813,1
33740,0
17094,0
15362,0
3448,1
18713,0
5653,0
12176,0
5583,0
9432,0
3535,0
29742,0
40498,0
38791,0
992,0
27027,0
33094,0
36311,0
24822,0
15669,1
20410,0
29784,1
27404,0
44603,1
15923,1
22651,0
44538,1
13251,0
20690,1
37083,0
21202,0
34450,0
22704,1
16716,1
32812,0
47015,1
7236,0
12437,0
35081,0
3005,0
22459,0
1544,0
44666,0
41760,1
44649,0
14744,0
18560,0
26941,0
9539,0
16997,0
44240,0
30654,0
44864,0
35976,0
18180,0
7805,1
43044,0
18006,1
38288,0
47712,1
14094,0
39336,0
16883,0
48585,0
3104,0
8543,0
36242,0
17590,0
47649,1
43941,0
2424,0
25193,0
19687,0
40848,0
44944,0
45557,0
575,1
1788,0
25276,0
39154,0
33147,0
46626,1
27874,0
38462,0
10932,0
28268,0
30078,1
39862,1
48803,0
41140,0
37215,0
10173,1
20818,0
18279,0
32305,1
25768,0
28311,0
469,1
7035,1
20408,0
12027,0
25946,0
21751,0
15802,0
7248,0
47364,1
24985,0
41257,0
47084,0
39238,1
26122,1
10619,0
28258,1
26430,0
39834,0
27687,1
37861,0
37996,1
39810,0
34789,0
44258,0
12786,0
8008,0
164,1
24182,0
38440,0
45136,1
46376,1
39040,1
31520,0
43174,0
48726,1
30812,0
34540,0
39909,0
10955,0
42948,0
38727,1
9021,1
3553,0
42976,1
8025,1
40587,0
4769,0
5009,0
8873,0
17350,0
44248,0
40197,1
19399,0
40350,0
11385,0
16200,0
36465,0
32851,1
33592,1
28759,1
16326,1
45683,0
48020,1
25711,0
43991,0
33141,1
25925,0
35077,0
25891,0
31195,0
22163,0
31324,0
4023,0
33857,1
3933,0
35852,1
30530,0
8281,0
16906,1
40515,0
39593,0
6836,0
14708,0
37537,0
31187,0
2046,0
42019,0
19502,1
37477,0
48576,0
12134,0
23403,1
13447,0
10948,0
24380,1
44303,0
24902,1
43235,0
11027,1
21065,1
6390,0
27695,0
2917,1
32215,0
34759,0
22206,0
18403,1
44760,0
11116,1
763,1
34630,0
4644,0
4631,0
17898,0
6046,0
44365,1
29275,0
42701,0
3576,0
29068,0
667,1
7229,0
18426,0
21323,0
25531,0
18034,0
21644,0
25739,1
20297,1
34862,0
23715,1
19938,1
21278,0
40986,0
19074,0
48002,0
6643,0
41088,0
13645,1
45694,0
9464,0
36351,0
12279,1
2921,0
17402,0
8255,1
42189,0
37150,1
44941,0
832,0
37247,0
45561,1
21248,0
16339,0
36274,1
46221,0
25503,1
31102,0
46448,1
16448,0
32834,0
753,0
642,0
6404,0
5074,0
17623,1
33286,0
25381,1
9017,1
46213,0
18576,0
22204,1
46889,0
41182,0
8949,0
17443,0
32219,0
12928,0
34063,0
23307,0
42870,0
10298,0
24652,0
36101,0
33410,0
12316,0
41616,0
16031,0
42090,0
19258,0
28051,0
37069,0
12756,1
1412,1
34760,1
26101,1
11342,0
20642,1
8311,0
22393,0
12466,0
18214,1
48642,0
11915,0
28343,0
24420,0
20317,0
35876,0
21386,0
36420,0
27476,0
21060,0
8434,0
18240,1
22543,1
4594,0
14265,1
15748,0
27210,1
33289,0
15959,0
20873,0
10793,1
11657,1
3261,0
21662,0
46738,0
48402,1
43305,0
11507,0
46664,0
8823,0
26172,1
29349,0
6095,0
7953,0
19776,0
33506,1
34170,0
32035,0
17637,0
29495,0
19963,0
34520,0
11086,0
47911,1
2081,1
30278,0
1722,1
11041,0
41642,0
46024,0
23742,0
36989,1
18488,0
33278,0
35907,0
25088,1
9837,1
446,0
25765,1
8470,0
2334,1
43666,0
6917,0
46764,0
44681,0
29498,0
21116,1
32057,0
27835,0
8341,0
27410,0
26182,1
47681,0
21578,1
5895,0
31013,1
27215,0
42217,0
20063,0
7527,0
33625,0
4093,0
9798,1
2422,0
45420,0
19015,0
28568,0
27343,0
21804,0
17729,1
15898,0
33362,0
23112,0
26345,0
41478,0
17643,0
32090,1
6491,0
14935,0
8456,0
37064,0
45633,1
21223,1
40895,0
18602,1
34698,0
41154,0
2062,0
46197,0
35408,0
23683,0
23834,0
16199,0
27888,0
23002,1
22303,0
32397,0
21393,0
39403,0
2073,1
41484,1
36550,1
30462,0
18987,1
18630,0
13747,0
9852,1
16577,0
27539,0
13529,1
13571,0
41372,0
40850,0
36199,0
19486,1
41175,1
545,0
9595,0
24157,0
17182,0
32422,0
37327,1
26647,1
36048,1
19733,1
4880,1
18938,1
36986,1
23182,0
20350,0
32034,0
47849,0
7546,0
22880,0
45016,0
21495,0
35920,1
42989,0
32319,0
40292,0
24259,0
19670,0
47388,0
43339,1
8924,0
41519,0
35423,0
1358,0
22453,0
2937,0
12578,0
30288,0
24260,1
10224,0
31776,1
41371,0
30544,0
47374,0
26592,1
22329,1
13232,0
20120,1
35416,0
10867,0
38077,0
32431,0
38607,1
1784,0
48214,0
15606,0
37825,1
40375,0
45003,0
16006,0
6387,0
8403,0
2148,0
1961,1
12034,0
17332,0
5575,0
20374,0
10956,0
27204,0
43145,1
43483,1
4531,0
20394,0
15774,1
10824,0
40437,0
3882,1
6252,0
47821,0
8080,0
22475,1
11559,0
24873,0
45885,1
10055,0
31573,1
5004,0
14075,0
46342,0
30815,1
20559,0
26123,1
28148,0
7892,0
36545,1
31262,0
28734,0
26028,0
25406,0
6620,0
6987,0
28650,1
46411,0
9450,0
17985,0
23688,0
37007,0
47099,0
8812,0
38007,0
8525,1
10396,0
21350,0
18307,0
20316,0
45882,0
24391,0
19046,0
31028,1
20444,1
220,0
23695,0
30056,0
21799,0
38849,0
19714,0
8392,1
260,0
804,0
18275,1
918,0
41571,0
22060,0
44100,0
18634,0
21314,1
17252,0
42730,0
12880,0
34782,0
3265,1
7277,0
40484,0
8671,0
45858,0
1212,0
18188,0
1723,1
7815,0
11780,1
5490,1
29096,0
33308,1
23377,1
4026,0
40208,0
2846,0
39305,0
30329,1
118,0
24663,0
25522,0
26111,0
6271,0
17329,0
47947,0
46092,0
12817,1
21421,1
23351,0
33248,0
2012,0
11344,0
37351,0
9887,0
37715,1
956,1
23923,0
35353,0
34227,0
7360,0
5927,0
23521,0
45865,1
7494,1
16458,0
28409,0
13179,0
23857,1
40454,0
34491,0
31999,0
19123,0
4780,1
25884,0
7522,0
20840,0
23051,0
21013,1
21534,0
44955,1
31463,0
33412,1
6066,1
36622,1
38249,0
40052,0
10196,0
39795,1
48296,0
19418,0
30527,0
20193,1
20433,0
15651,1
1295,0
9727,0
15646,0
33808,0
3877,0
41004,0
15026,0
36309,1
47726,1
33856,0
31902,0
2303,0
437,0
22539,0
4086,0
6208,1
45589,1
25779,0
40523,1
43265,0
11236,0
2388,0
20721,0
20998,0
13985,1
45382,1
2002,0
28121,0
36415,1
2978,0
14968,1
4816,1
29301,0
26027,1
23533,0
6555,1
18258,1
16205,1
9445,0
17713,0
44652,0
44765,0
7928,0
29381,0
30725,0
35099,0
41379,0
33127,1
20688,0
11578,1
47577,0
47145,1
2376,0
21810,0
37587,1
22730,1
32000,0
316,0
25218,0
17290,0
15841,0
41317,0
3374,0
2307,0
41058,0
25516,0
24949,0
4517,0
34756,0
3019,0
34693,0
7145,0
22586,1
12250,0
29228,1
24152,0
11611,0
34222,0
30720,0
3015,0
30276,0
7642,0
33999,0
36855,0
5624,1
27677,0
5931,1
40811,0
21478,0
39658,0
45787,0
27403,0
19412,0
48363,1
32700,0
33621,0
24779,0
23755,0
12365,0
6844,1
20165,1
6911,1
5847,0
47685,0
28049,0
39726,0
6311,0
21277,0
17263,0
5971,0
7651,0
14359,0
41145,0
45146,0
11255,0
19424,0
37944,0
47906,0
18086,0
33760,1
22629,0
7520,0
17429,1
25099,0
16332,0
6871,0
48534,1
41138,0
40944,0
7619,0
15169,0
48403,0
6473,0
48179,0
10386,0
17302,0
2203,0
31576,1
7029,1
1110,1
17566,1
31515,1
24227,0
22002,0
19043,0
3718,0
26237,0
8589,0
47024,0
5258,0
38306,0
21262,0
5554,0
32897,0
28948,0
19844,0
13609,0
40317,0
2586,0
16609,0
34395,0
34845,0
2104,0
21218,0
15053,0
29240,0
25858,1
29021,0
6960,1
33563,0
12431,0
40557,0
29076,0
1283,0
33384,0
10325,1
35689,0
18480,0
1846,0
38703,0
927,1
25029,0
24193,0
4581,0
47551,1
33665,0
38719,0
15863,0
6700,0
46095,0
41105,0
24169,0
709,0
8220,0
7908,0
9972,1
47886,1
37929,0
19466,1
39641,0
34930,0
25581,1
29458,0
26095,0
6804,1
36222,0
35823,0
33747,0
37869,0
23289,0
45070,0
47122,0
47559,0
24431,0
16923,1
37539,0
15716,0
23861,0
40026,0
26641,0
28302,0
19840,0
1047,0
27400,0
11794,0
34529,0
22184,0
19726,1
21795,0
36542,1
7225,0
47013,0
32946,0
21315,1
32578,0
46941,0
18672,0
44764,0
43668,0
7854,0
20492,0
21592,0
27072,0
23165,0
31813,0
48375,0
29236,1
24050,0
18977,0
47616,0
34255,0
28154,0
48543,0
932,0
40425,0
61,0
5094,0
37963,0
38683,0
13699,0
44279,0
8049,0
9051,0
30978,0
30692,0
28175,0
11763,0
42249,1
41345,0
5904,0
36675,0
13298,0
7987,0
31867,0
15960,0
28748,1
32862,0
40920,0
41002,1
3677,1
25136,0
41501,0
19619,0
5948,1
34697,0
29482,0
29387,0
9699,0
38339,0
36367,0
6336,0
1879,0
28908,1
20200,1
30872,0
42918,0
19882,0
42482,1
26633,0
42197,0
30485,1
13784,0
20080,0
4029,0
47667,0
22768,0
44283,0
8443,0
27601,0
40527,0
48109,0
46023,1
43790,0
3481,0
42310,1
12356,0
29999,0
10707,0
18410,0
30481,1
9028,0
39584,1
22663,0
24797,0
34127,1
1669,1
46809,0
6021,0
24312,0
16460,1
40646,0
39083,0
3783,0
21292,0
21012,0
19797,1
7878,1
30240,0
31329,0
472,0
45916,0
31933,0
22679,0
11681,0
39016,0
39906,0
3964,1
42773,0
18837,0
26247,1
1773,0
7198,0
17224,1
16065,0
34770,0
31879,0
44398,1
5427,0
45093,0
20084,0
23353,0
47257,0
619,1
47909,0
17123,0
43742,0
25945,0
25149,1
43672,1
15431,1
44227,1
42538,1
7197,0
778,1
35990,0
41266,1
4502,1
6914,0
25177,0
26636,0
32373,0
45167,0
34988,1
3875,0
7812,0
46462,0
41281,0
48748,0
22640,1
19234,0
15596,0
33883,0
7306,0
33888,0
23199,0
32173,1
1138,0
29870,0
18667,0
42747,0
21,0
13753,0
48049,0
17796,1
38393,1
21966,0
28169,0
12323,0
14352,0
359,0
19020,0
21832,0
28179,0
7924,0
1624,0
31333,1
33702,1
9127,0
46247,1
19081,0
32255,0
40165,0
1984,1
5889,1
30603,0
5899,0
30506,1
16782,1
23433,0
39889,0
25240,0
34985,1
43929,0
24059,0
31290,0
22892,0
42983,0
36369,0
32436,1
15539,0
18174,0
21110,0
25533,0
10767,1
42726,0
1086,0
16378,0
5841,0
21042,0
48618,0
20726,0
23621,0
21287,0
48172,1
10743,0
32301,0
23801,0
13504,0
10159,1
27571,0
41803,0
25356,1
9378,1
46456,1
3130,0
22752,0
42576,0
16198,0
32387,0
12359,0
28279,0
41858,1
37098,0
33881,1
34064,0
12679,1
23774,0
11294,0
8395,0
29500,0
26662,0
1822,0
20768,1
40577,0
35674,0
24128,1
37053,1
16212,0
5955,1
37025,0
16768,0
41764,0
31243,1
39034,0
10357,0
46619,1
10993,0
15619,1
24869,0
32366,0
35439,1
20943,0
26252,0
43372,0
30499,0
5615,0
21699,0
3521,0
43418,0
44271,0
20741,0
13763,0
20223,0
33400,0
31114,0
42057,1
32773,0
34997,0
20746,0
39241,0
30895,0
21284,0
9747,0
36330,0
33164,0
27178,0
21108,0
30423,0
28259,0
47773,1
66,0
21557,1
25430,0
13365,0
9415,0
48005,0
23696,0
15917,0
45818,0
9381,0
31674,1
852,0
44337,0
6314,0
27882,0
44382,1
44598,0
27605,1
346,0
29089,0
26026,0
47124,0
16420,0
4549,1
16764,0
7823,0
2983,0
29067,0
15829,1
6116,1
35720,0
33525,1
12131,0
24158,0
21368,0
20173,0
6774,0
44172,0
6757,0
16904,0
46896,0
2935,0
22498,0
47672,0
6364,0
41467,0
7721,1
29955,1
42229,1
2010,0
30149,1
5472,0
20689,0
12839,1
38264,0
5179,1
13284,0
29113,1
10868,0
5649,1
47144,0
37741,0
11513,1
34385,1
48799,0
12219,0
4553,0
20138,0
48297,1
23647,0
47039,1
30631,0
31096,1
17292,0
19941,0
5831,1
23649,1
12296,0
25366,0
31691,0
28276,0
32270,0
13894,0
19813,1
39029,1
39912,1
48213,0
673,1
2606,0
43310,1
43031,0
19581,0
48145,1
22857,0
46310,0
4406,0
38308,0
46439,1
42381,0
15304,0
47728,0
16813,0
34351,0
11851,0
41612,0
34522,0
43656,0
21150,1
30155,0
29769,1
25715,1
6613,0
13289,1
7350,0
33095,0
43571,0
3013,1
18604,0
46458,0
11548,0
27871,0
32159,0
6180,0
48271,0
39986,0
15030,0
2089,1
27913,0
4233,0
8553,0
14409,0
21600,1
33138,0
41420,1
41579,0
8841,0
45045,0
13392,0
15587,0
22296,0
14553,0
17185,0
1394,0
114,0
31179,0
19646,0
35943,0
26545,1
30931,0
31264,0
12655,1
4632,1
737,0
3445,1
23573,0
15022,0
37337,0
24178,0
36906,0
16631,1
43345,1
38986,0
34860,0
46083,0
23515,0
7545,0
41071,1
38278,1
30890,1
18381,0
24357,0
29439,0
19710,0
10040,0
1434,0
40564,0
11616,1
24712,0
30799,1
43274,0
21693,1
21506,0
21948,0
1019,0
19271,0
965,0
26989,0
12046,0
46368,0
27630,0
30662,0
25490,0
6831,0
47720,0
2852,0
35591,0
4079,0
6429,1
42721,0
37217,1
17743,1
43558,1
22064,0
6876,1
38611,0
19496,0
29623,0
16692,0
22432,1
43864,1
36039,0
17708,0
25796,1
27292,0
34186,0
38397,0
32359,0
15376,0
34073,0
45124,0
4403,0
13931,0
18351,0
38177,0
13605,0
31560,0
27110,1
13157,0
34276,0
23578,1
